"",250,270,0.800000,1.000000,39.022541,134.150782,26.765465,19.601860,23.775708,-145.552323,-64.115853,117.709118,101.386587,-113.377898,-54.051162,62.344818,45.886314,-49.192329,-43.709017,
"",270,290,0.800000,1.000000,70.648657,231.944146,33.906724,21.588325,39.753518,-253.679692,-97.885977,180.235791,142.738051,-189.061232,-78.593592,100.835667,54.055083,-73.276975,-56.917469,
"",290,310,0.800000,1.000000,84.274129,299.164687,29.040488,18.644668,45.900107,-319.412810,-98.558180,185.239656,147.224445,-235.293530,-79.372977,127.189969,46.484749,-74.091831,-58.293986,
"",310,330,0.800000,1.000000,99.643088,344.488201,24.937544,12.641263,44.441111,-367.092509,-99.474862,185.266384,136.028297,-256.929868,-71.357680,137.798054,35.783826,-70.060133,-52.871942,
"",330,350,0.800000,1.000000,121.525376,398.259812,21.729574,10.870153,48.272220,-440.832347,-102.566062,186.387917,128.756770,-274.668391,-71.469809,151.635294,30.472540,-64.574639,-43.378253,
"",350,370,0.800000,1.000000,158.774548,482.844539,20.745293,7.561952,45.712717,-552.123325,-114.746973,199.519859,116.991106,-297.133806,-65.018068,170.254311,24.922151,-59.629605,-37.211982,
"",370,390,0.800000,1.000000,169.828159,544.696439,17.868684,6.056271,42.280920,-602.685325,-108.898704,197.655893,118.651495,-301.820151,-66.729760,161.637708,20.767366,-57.509951,-33.986051,
"",390,410,0.800000,1.000000,163.448602,547.248845,14.615303,5.068804,43.577818,-590.917722,-96.657685,178.110960,90.846673,-289.521107,-45.796965,149.249511,15.992085,-44.801506,-25.059931,
"",410,430,0.800000,1.000000,142.580827,528.458037,11.542215,2.423758,38.253218,-531.992386,-78.769930,155.895131,79.071747,-275.282891,-36.982007,126.371924,10.717383,-42.149020,-24.321067,
"",430,450,0.800000,1.000000,124.667692,501.426415,8.773760,2.789649,37.095281,-483.713533,-64.217732,132.017136,67.381031,-246.573210,-27.122940,104.501274,8.903125,-31.600045,-21.619165,
"",450,470,0.800000,1.000000,102.981099,455.816213,6.629293,1.212218,35.017368,-414.019026,-49.980447,109.882060,48.321525,-222.926037,-16.389053,85.799222,5.150806,-27.420290,-16.415833,
"",470,490,0.800000,1.000000,84.334862,416.935148,5.045245,3.120127,38.708100,-362.795273,-39.618316,91.861376,45.386305,-197.012201,-17.313010,67.118242,6.323188,-20.209732,-12.436053,
"",490,510,0.800000,1.000000,69.238477,375.971213,3.568763,1.734343,31.345722,-307.147935,-30.080026,73.752819,36.112520,-167.722185,-11.669975,48.798624,3.892230,-15.462739,-13.268874,
"",510,530,0.800000,1.000000,58.238321,335.389490,2.939873,0.880152,31.571298,-264.509357,-24.666314,63.152422,25.636741,-149.887936,-6.522810,41.521908,2.208105,-14.354458,-9.556568,
"",530,550,0.800000,1.000000,50.900982,306.705948,2.300724,0.093992,27.478825,-233.032152,-20.503764,52.066002,19.133260,-132.237667,-5.404894,31.901805,1.039726,-12.045909,-9.155146,
"",550,570,0.800000,1.000000,41.727281,273.727526,2.019466,0.638185,26.067398,-198.994075,-17.505630,44.741191,20.253288,-115.122463,-3.806699,26.113882,1.695216,-8.700363,-10.173683,
"",570,590,0.800000,1.000000,31.064974,239.866973,1.166422,0.477992,27.123149,-165.894597,-11.451033,34.074847,9.296863,-96.014400,0.311828,18.100093,0.741690,-5.379256,-6.430746,
"",590,610,0.800000,1.000000,26.822490,212.705067,0.888114,0.708417,24.678800,-141.545712,-9.173599,29.052332,7.423562,-86.242843,0.682495,15.964377,0.660949,-6.144766,-5.005992,
"",610,630,0.800000,1.000000,20.049157,196.716829,0.270986,1.887228,22.191771,-125.746306,-5.296615,22.543341,16.271355,-71.199315,-8.381012,8.221737,2.171705,-4.241465,-4.502321,
"",630,650,0.800000,1.000000,19.181381,168.279010,0.762389,-0.380111,21.768943,-104.393859,-6.686312,21.097761,10.049859,-64.568991,-3.479491,7.567421,-0.073084,-6.133680,-5.541907,
